683319.943735,3111327.17096
683319.915882,3111327.12923
683319.88798,3111327.08746
683319.86007,3111327.04565
683319.832128,3111327.0037
683319.804162,3111326.96179
683319.776141,3111326.9198
683319.748086,3111326.87771
683319.719996,3111326.83563
683319.691881,3111326.79348
683319.663727,3111326.75127
683319.635526,3111326.70907
683319.607263,3111326.6667
683319.57898,3111326.62435
683319.550662,3111326.58195
683319.522311,3111326.53948
683319.493963,3111326.49689
683319.465528,3111326.45436
683319.437092,3111326.41171
683319.408675,3111326.36901
683319.380145,3111326.32619
683319.351608,3111326.2834
683319.323044,3111326.24055
683319.294459,3111326.19762
683319.265886,3111326.15453
683319.237257,3111326.11144
683319.20856,3111326.06837
683319.179846,3111326.02523
683319.151135,3111325.98194
683319.122354,3111325.93869
683319.093551,3111325.89537
683319.064706,3111325.85201
683319.035782,3111325.80852
683319.006827,3111325.76504
683318.977868,3111325.72152
683318.948804,3111325.67799
683318.919723,3111325.63431
683318.89063,3111325.59067
683318.861472,3111325.54699
683318.83227,3111325.50325
683318.803031,3111325.45938
683318.773761,3111325.4155
683318.744457,3111325.37159
683318.715129,3111325.32763
683318.685731,3111325.28354
683318.656342,3111325.23947
683318.626934,3111325.19538
683318.597415,3111325.15124
683318.567961,3111325.10691
683318.53841,3111325.06264
683318.508794,3111325.01832
683318.479115,3111324.97401
683318.449496,3111324.92946
683318.419788,3111324.88501
683318.389977,3111324.8405
683318.36017,3111324.79595
683318.330328,3111324.75127
683318.300436,3111324.70659
683318.270511,3111324.66189
683318.24053,3111324.61713
683318.210539,3111324.57223
683318.180482,3111324.52732
683318.150452,3111324.48238
683318.120348,3111324.4374
683318.090235,3111324.39222
683318.06007,3111324.34711
683318.029818,3111324.30195
683317.999548,3111324.25676
683317.969356,3111324.21131
683317.939052,3111324.16597
683317.908733,3111324.12056
683317.878366,3111324.0751
683317.847957,3111324.02944
683317.817506,3111323.98387
683317.787056,3111323.93821
683317.756575,3111323.89249
683317.72605,3111323.84666
683317.695512,3111323.80084
683317.664916,3111323.75498
683317.634294,3111323.70905
683317.603671,3111323.66298
683317.573009,3111323.61695
683317.54231,3111323.57086
683317.511533,3111323.52464
683317.480753,3111323.47844
683317.449905,3111323.43221
683317.419038,3111323.38588
683317.388176,3111323.33949
683317.357253,3111323.29303
683317.326247,3111323.24662
683317.295232,3111323.20015
683317.26424,3111323.15357
683317.233129,3111323.1069
683317.201957,3111323.06028
683317.170753,3111323.01362
683317.139593,3111322.9668
683317.108385,3111322.92002
683317.07711,3111322.87322
683317.045802,3111322.82638
683317.014431,3111322.77954
683316.983054,3111322.73247
683316.951645,3111322.6855
683316.920189,3111322.63849
683316.888703,3111322.59142
683316.857174,3111322.54429
683316.825559,3111322.49718
683316.793967,3111322.44999
683316.762294,3111322.40271
683316.730584,3111322.35545
683316.698834,3111322.30815
683316.66703,3111322.26085
683316.635155,3111322.21356
683316.60327,3111322.16604
683316.571387,3111322.11859
683316.53944,3111322.07113
683316.507425,3111322.02364
683316.475389,3111321.97601
683316.443345,3111321.92839
683316.411293,3111321.88071
683316.379162,3111321.83296
683316.346998,3111321.78521
683316.346998,3111321.78521
683316.346998,3111321.78521
683316.346998,3111321.78521
683316.21828,3111321.59358
683316.186037,3111321.54556
683316.153798,3111321.49747
683316.121492,3111321.44938
683316.08905,3111321.40124
683316.056618,3111321.35308
683316.024173,3111321.30482
683315.991716,3111321.25656
683315.959106,3111321.20823
683315.92656,3111321.15986
683315.893992,3111321.11143
683315.86146,3111321.06295
683315.828786,3111321.01449
683315.796104,3111320.96593
683315.763477,3111320.91732
683315.73083,3111320.86868
683315.698021,3111320.81998
683315.665271,3111320.77127
683315.63249,3111320.72248
683315.599714,3111320.67365
683315.566851,3111320.62481
683315.533964,3111320.57593
683315.501025,3111320.52697
683315.468141,3111320.47797
683315.435116,3111320.42899
683315.402121,3111320.37999
683315.369086,3111320.33096
683315.336007,3111320.28184
683315.302885,3111320.23264
683315.269713,3111320.18345
683315.236509,3111320.13427
683315.203284,3111320.08505
683315.170034,3111320.03574
683315.136767,3111319.98643
683315.103433,3111319.93712
683315.07006,3111319.88772
683315.036683,3111319.83831
683315.003284,3111319.78889
683314.969841,3111319.73945
683314.936328,3111319.69001
683314.902751,3111319.64045
683314.869179,3111319.59093
683314.835616,3111319.54137
683314.801971,3111319.49181
683314.768363,3111319.44212
683314.734699,3111319.39247
683314.701089,3111319.34277
683314.667414,3111319.29304
683314.633631,3111319.24329
683314.5999,3111319.19346
683314.566229,3111319.14361
683314.532461,3111319.09375
683314.498641,3111319.04382
683314.464872,3111318.99391
683314.431014,3111318.94393
683314.397118,3111318.89395
683314.36329,3111318.84385
683314.329358,3111318.7938
683314.295401,3111318.74371
683314.261471,3111318.69353
683314.227508,3111318.64336
683314.193539,3111318.59312
683314.159515,3111318.54288
683314.125459,3111318.49264
683314.091397,3111318.44226
683314.057328,3111318.39189
683314.023243,3111318.34149
683313.989095,3111318.2911
683313.954933,3111318.24062
683313.920732,3111318.19011
683313.886546,3111318.13958
683313.852354,3111318.08901
683313.818053,3111318.03836
683313.783783,3111317.98776
683313.749447,3111317.93709
683313.71507,3111317.8864
683313.680678,3111317.83563
683313.646243,3111317.78484
683313.611828,3111317.73404
683313.577367,3111317.68322
683313.542866,3111317.63229
683313.508382,3111317.5814
683313.473851,3111317.53045
683313.439279,3111317.47941
683313.404764,3111317.42836
683313.370173,3111317.37729
683313.335553,3111317.32619
683313.300899,3111317.27508
683313.266276,3111317.22378
683313.231597,3111317.1726
683313.19683,3111317.1214
683313.16215,3111317.0701
683313.12736,3111317.01882
683313.09254,3111316.9675
683313.057713,3111316.91614
683313.02293,3111316.86471
683312.987907,3111316.81336
683312.953006,3111316.76191
683312.918096,3111316.71048
683312.883043,3111316.65903
683312.847997,3111316.60748
683312.812876,3111316.55583
683312.77778,3111316.50421
683312.742665,3111316.45257
683312.707486,3111316.40089
683312.672286,3111316.3492
683312.637096,3111316.29747
683312.601882,3111316.24574
683312.566544,3111316.19392
683312.531263,3111316.14212
683312.495975,3111316.09028
683312.46064,3111316.03844
683312.425233,3111315.98654
683312.389849,3111315.93462
683312.354517,3111315.88266
683312.319148,3111315.8307
683312.283683,3111315.77868
683312.248253,3111315.72665
683312.212813,3111315.67459
683312.177335,3111315.62239
683312.141879,3111315.57025
683312.10639,3111315.51813
683312.070832,3111315.46594
683312.035341,3111315.41371
683311.999809,3111315.36139
683311.964264,3111315.30913
683311.928677,3111315.25681
683311.89307,3111315.20447
683311.857469,3111315.152
683311.821848,3111315.09958
683311.786187,3111315.04717
683311.750497,3111314.99474
683311.714803,3111314.9422
683311.679094,3111314.88968
683311.643326,3111314.83716
683311.607523,3111314.78454
683311.571724,3111314.73195
683311.5359,3111314.67933
683311.500055,3111314.62668
683311.464173,3111314.57398
683311.428195,3111314.52125
683311.392284,3111314.46852
683311.356351,3111314.41574
683311.320363,3111314.36293
683311.284338,3111314.31005
683311.24835,3111314.25718
683311.212355,3111314.20427
683311.176332,3111314.1513
683311.140208,3111314.09831
683311.10419,3111314.04529
683311.068078,3111313.99223
683311.031942,3111313.93911
683310.995767,3111313.886
683310.959569,3111313.83284
683310.923352,3111313.77967
683310.887165,3111313.72649
683310.850887,3111313.67314
683310.814633,3111313.6199
683310.778315,3111313.56663
683310.741962,3111313.5133
683310.705605,3111313.45992
683310.669248,3111313.40652
683310.632859,3111313.35313
683310.596428,3111313.29971
683310.559884,3111313.24626
683310.523387,3111313.19281
683310.48687,3111313.13931
683310.45039,3111313.08577
683310.413771,3111313.03221
683310.377144,3111312.97868
683310.34049,3111312.92513
683310.30385,3111312.87152
683310.267164,3111312.81781
683310.230419,3111312.76416
683310.193674,3111312.71048
683310.156895,3111312.6568
683310.120063,3111312.60302
683310.083201,3111312.54928
683310.046369,3111312.49547
683310.009518,3111312.44164
683309.972594,3111312.38774
683309.935659,3111312.33389
683309.898705,3111312.28002
683309.861766,3111312.22604
683309.824858,3111312.17194
683309.787877,3111312.11792
683309.750817,3111312.06391
683309.713821,3111312.00986
683309.676788,3111311.95571
683309.639768,3111311.90154
683309.602728,3111311.84737
683309.565539,3111311.79325
683309.528376,3111311.73901
683309.491234,3111311.68478
683309.454055,3111311.63057
683309.416788,3111311.57624
683309.37955,3111311.52195
683309.342281,3111311.46763
683309.304974,3111311.41332
683309.267618,3111311.35895
683309.230288,3111311.30454
683309.19277,3111311.25008
683309.155286,3111311.19565
683309.11783,3111311.14118
683309.080209,3111311.08663
683309.042618,3111311.03214
683309.005024,3111310.97759
683308.967428,3111310.923
683308.929651,3111310.86843
683308.891893,3111310.81385
683308.854208,3111310.7592
683308.816469,3111310.70457
683308.778607,3111310.64985
683308.740775,3111310.59516
683308.702919,3111310.54045
683308.665014,3111310.48572
683308.627186,3111310.43087
683308.589293,3111310.37608
683308.551362,3111310.32126
683308.513386,3111310.26637
683308.475418,3111310.21147
683308.437458,3111310.15658
683308.399459,3111310.10164
683308.3614,3111310.0467
683308.323347,3111309.99162
683308.285334,3111309.93658
683308.247262,3111309.88153
683308.209095,3111309.82647
683308.170973,3111309.77135
683308.132836,3111309.7162
683308.09472,3111309.66101
683308.056506,3111309.60581
683308.018282,3111309.55057
683307.980052,3111309.49533
683307.941843,3111309.44004
683307.903572,3111309.38475
683307.865219,3111309.32936
683307.826898,3111309.274
683307.788531,3111309.21862
683307.750139,3111309.16322
683307.71168,3111309.10776
683307.67324,3111309.0523
683307.634831,3111308.99676
683307.596374,3111308.94127
683307.557736,3111308.88571
683307.519181,3111308.83017
683307.480656,3111308.77461
683307.442065,3111308.71895
683307.403395,3111308.66331
683307.364694,3111308.60769
683307.325963,3111308.55206
683307.287313,3111308.49639
683307.248541,3111308.44068
683307.209736,3111308.38495
683307.170904,3111308.32925
683307.132038,3111308.27354
683307.093175,3111308.21771
683307.054313,3111308.16192
683307.015395,3111308.10615
683306.976372,3111308.05041
683306.937376,3111307.99452
683306.898378,3111307.93866
683306.859321,3111307.8828
683306.82026,3111307.82693
683306.781167,3111307.77103
683306.742017,3111307.71512
683306.702854,3111307.65918
683306.663729,3111307.60322
683306.624474,3111307.54719
683306.585238,3111307.49121
683306.545984,3111307.43523
683306.506672,3111307.37916
683306.46738,3111307.32308
683306.428087,3111307.26701
683306.388666,3111307.21092
683306.349284,3111307.15484
683306.309927,3111307.09861
683306.270536,3111307.04248
683306.231046,3111306.98626
683306.191667,3111306.93006
683306.152155,3111306.87377
683306.112676,3111306.81751
683306.07314,3111306.76125
683306.033618,3111306.70497
683305.994051,3111306.64863
683305.954453,3111306.59226
683305.914832,3111306.53589
683305.875178,3111306.47953
683305.835482,3111306.42308
683305.795808,3111306.36665
683305.756131,3111306.31022
683305.716413,3111306.25377
683305.676581,3111306.19726
683305.636821,3111306.14072
683305.597054,3111306.08416
683305.557214,3111306.02759
683305.51734,3111305.97099
683305.47746,3111305.9144
683305.437534,3111305.85783
683305.397602,3111305.80121
683305.357621,3111305.74451
683305.317581,3111305.6879
683305.277523,3111305.63128
683305.23745,3111305.57465
683305.197321,3111305.51799
683305.157205,3111305.46132
683305.11705,3111305.40463
683305.076902,3111305.34789
683305.036679,3111305.29116
683304.99646,3111305.23442
683304.956172,3111305.1777
683304.91592,3111305.12093
683304.875611,3111305.06412
683304.835249,3111305.00734
683304.794903,3111304.95055
683304.754538,3111304.89371
683304.714065,3111304.8369
683304.673605,3111304.78004
683304.633144,3111304.72316
683304.592606,3111304.66628
683304.552048,3111304.60941
683304.511425,3111304.55251
683304.470853,3111304.49562
683304.430273,3111304.43864
683304.38957,3111304.38168
683304.348844,3111304.32472
683304.308067,3111304.26778
683304.267309,3111304.21081
683304.226548,3111304.15376
683304.185754,3111304.09679
683304.144862,3111304.03981
683304.103941,3111303.98278
683304.063047,3111303.92574
683304.022127,3111303.86868
683303.981136,3111303.81163
683303.940105,3111303.75455
683303.89913,3111303.69741
683303.858139,3111303.64034
683303.817036,3111303.58322
683303.775929,3111303.52608
683303.734853,3111303.46891
683303.693678,3111303.41175
683303.65248,3111303.35457
683303.611271,3111303.29737
683303.570072,3111303.24014
683303.52884,3111303.18288
683303.487538,3111303.12563
683303.446184,3111303.06846
683303.40488,3111303.01115
683303.363562,3111302.95384
683303.322172,3111302.89649
683303.280755,3111302.83919
683303.239261,3111302.78188
683303.197767,3111302.72451
683303.156299,3111302.66707
683303.114767,3111302.60959
683303.073254,3111302.55218
683303.031667,3111302.49479
683302.989999,3111302.43739
683302.948341,3111302.37994
683302.906663,3111302.32251
683302.864961,3111302.26505
683302.823249,3111302.20753
683302.781472,3111302.15001
683302.739564,3111302.09255
683302.697631,3111302.03508
683302.655733,3111301.97759
683302.613864,3111301.92007
683302.57189,3111301.86248
683302.529874,3111301.80496
683302.4878,3111301.74744
683302.445729,3111301.68987
683302.403635,3111301.63228
683302.361495,3111301.57469
683302.319315,3111301.51707
683302.277126,3111301.45942
683302.234841,3111301.40179
683302.19255,3111301.34416
683302.150254,3111301.28648
683302.107961,3111301.22877
683302.065509,3111301.1711
683302.023075,3111301.11342
683301.980623,3111301.05576
683301.938166,3111300.99802
683301.895653,3111300.9403
683301.85309,3111300.88255
683301.810575,3111300.82479
683301.767988,3111300.76702
683301.725288,3111300.70928
683301.682593,3111300.65156
683301.639885,3111300.59379
683301.597188,3111300.53598
683301.55445,3111300.47815
683301.511646,3111300.42033
683301.468843,3111300.36253
683301.426048,3111300.30467
683301.383254,3111300.24685
683301.340381,3111300.18901
683301.297518,3111300.13107
683301.254754,3111300.07311
683301.211715,3111300.01525
683301.1684,3111299.95732
683301.125212,3111299.89947
683301.081874,3111299.84157
683301.038548,3111299.78351
683300.995277,3111299.72548
683300.952006,3111299.66746
683300.908676,3111299.60952
683300.865034,3111299.55158
683300.821598,3111299.49361
683300.778172,3111299.43559
683300.734708,3111299.37753
683300.691045,3111299.31949
683300.647444,3111299.26149
683300.60385,3111299.20346
683300.56025,3111299.14543
683300.516464,3111299.08733
683300.472764,3111299.02926
683300.429063,3111298.9712
683300.385162,3111298.91316
683300.341365,3111298.8551
683300.297545,3111298.79702
683300.253703,3111298.7389
683300.209778,3111298.68083
683300.165729,3111298.6227
683300.121762,3111298.56462
683300.077809,3111298.50645
683300.033839,3111298.44835
683299.989634,3111298.39022
683299.945538,3111298.3321
683299.901439,3111298.27398
683299.857174,3111298.21582
683299.81297,3111298.15765
683299.768712,3111298.09949
683299.724443,3111298.04136
683299.680153,3111297.98319
683299.635711,3111297.92504
683299.591306,3111297.86686
683299.546916,3111297.80867
683299.502555,3111297.7505
683299.457928,3111297.69236
683299.413456,3111297.63416
683299.368987,3111297.57594
683299.324355,3111297.51774
683299.279783,3111297.45957
683299.235172,3111297.40141
683299.190549,3111297.3432
683299.145965,3111297.28501
683299.101197,3111297.22677
683299.056502,3111297.16854
683299.011801,3111297.11033
683298.96711,3111297.05211
683298.922244,3111296.99388
683298.877478,3111296.93568
683298.832675,3111296.87744
683298.787768,3111296.81913
683298.742934,3111296.76092
683298.698037,3111296.70268
683298.653129,3111296.64444
683298.60824,3111296.58614
683298.563169,3111296.52784
683298.518143,3111296.46956
683298.473116,3111296.41128
683298.428127,3111296.35296
683298.383003,3111296.29465
683298.337883,3111296.23635
683298.292745,3111296.17803
683298.247682,3111296.11967
683298.20241,3111296.06128
683298.157243,3111296.0029
683298.112034,3111295.94454
683298.066826,3111295.8862
683298.021437,3111295.82774
683297.976218,3111295.76933
683297.93089,3111295.71096
683297.885517,3111295.6526
683297.84012,3111295.59412
683297.794791,3111295.53567
683297.749369,3111295.47729
683297.703895,3111295.41887
683297.658382,3111295.36039
683297.612889,3111295.30186
683297.56741,3111295.2434
683297.521955,3111295.18496
683297.47629,3111295.12644
683297.430746,3111295.06797
683297.385133,3111295.00943
683297.3396,3111294.95092
683297.293814,3111294.8924
683297.248176,3111294.83389
683297.202538,3111294.77533
683297.156839,3111294.71682
683297.111003,3111294.65824
683297.065256,3111294.59974
683297.019476,3111294.54122
683296.973594,3111294.48266
683296.927808,3111294.42413
683296.881934,3111294.36561
683296.836036,3111294.3071
683296.790172,3111294.24857
683296.744182,3111294.19002
683296.698324,3111294.13145
683296.65251,3111294.0729
683296.606655,3111294.01436
683296.560699,3111293.9558
683296.514768,3111293.89724
683296.468852,3111293.83868
683296.422922,3111293.78007
683296.376895,3111293.72148
683296.330928,3111293.66285
683296.284948,3111293.60427
683296.238896,3111293.54562
683296.192933,3111293.48697
683296.10084,3111293.36958
683296.10084,3111293.36958
683296.054804,3111293.31089
683296.008716,3111293.25219
683295.962622,3111293.19339
683295.916549,3111293.13461
683295.870472,3111293.07582
683295.82434,3111293.01704
683295.77822,3111292.95825
683295.732039,3111292.89943
683295.685866,3111292.84055
683295.639726,3111292.78173
683295.593468,3111292.7229
683295.547215,3111292.66401
683295.501016,3111292.60512
683295.454663,3111292.54623
683295.408347,3111292.48735
683295.362031,3111292.42851
683295.315585,3111292.36964
683295.269204,3111292.31076
683295.222766,3111292.25188
683295.176271,3111292.19301
683295.12978,3111292.13414
683295.083205,3111292.07526
683295.036614,3111292.01638
683294.99,3111291.95751
683294.943359,3111291.89866
683294.896717,3111291.83973
683294.850055,3111291.78088
683294.803336,3111291.72201
683294.756571,3111291.66312
683294.709856,3111291.60424
683294.663091,3111291.54535
683294.616319,3111291.48641
683294.56951,3111291.42751
683294.522708,3111291.36857
683294.475945,3111291.3096
683294.429114,3111291.25065
683294.382226,3111291.19177
683294.335422,3111291.13268
683294.288586,3111291.07367
683294.241738,3111291.01465
683294.194876,3111290.95565
683294.147994,3111290.89662
683294.101087,3111290.83757
683294.054207,3111290.77849
683294.007273,3111290.71944
683293.96032,3111290.66034
683293.913375,3111290.60126
683293.86638,3111290.54219
683293.81941,3111290.48303
683293.772384,3111290.42395
683293.725324,3111290.36483
683293.678253,3111290.30573
683293.631196,3111290.2466
683293.584132,3111290.18744
683293.537021,3111290.12835
683293.489815,3111290.06921
683293.44265,3111290.01007
683293.395465,3111289.9509
683293.348217,3111289.89172
683293.300949,3111289.83255
683293.253701,3111289.77343
683293.206382,3111289.71427
683293.159057,3111289.65513
683293.111686,3111289.59597
683293.064273,3111289.53673
683293.016876,3111289.47757
683292.969438,3111289.41841
683292.921969,3111289.35924
683292.874536,3111289.3
683292.827045,3111289.24078
683292.77955,3111289.18158
683292.73204,3111289.12234
683292.684524,3111289.06315
683292.636944,3111289.00392
683292.541831,3111288.88538
683292.541831,3111288.88538
683292.494258,3111288.82609
683292.446659,3111288.76682
683292.399042,3111288.70755
683292.351422,3111288.64831
683292.303827,3111288.58895
683292.256187,3111288.52963
683292.208483,3111288.47032
683292.160737,3111288.41105
683292.113095,3111288.35174
683292.065374,3111288.29235
683292.017588,3111288.23321
683291.969773,3111288.17404
683291.921919,3111288.11488
683291.8741,3111288.05566
683291.826276,3111287.9964
683291.778361,3111287.93719
683291.730446,3111287.87797
683291.682527,3111287.81882
683291.634578,3111287.75957
683291.586602,3111287.70036
683291.538556,3111287.64115
683291.490489,3111287.58198
683291.442442,3111287.52274
683291.394346,3111287.4635
683291.346181,3111287.40429
683291.297981,3111287.34517
683291.24976,3111287.28595
683291.201552,3111287.22673
683291.153374,3111287.16746
683291.105064,3111287.10831
683291.056782,3111287.04908
683291.008476,3111286.98982
683290.960191,3111286.9305
683290.911882,3111286.8712
683290.863552,3111286.81192
683290.815224,3111286.75262
683290.7669,3111286.69326
683290.718512,3111286.634
683290.670104,3111286.57455
683290.62178,3111286.51511
683290.573399,3111286.45574
683290.524886,3111286.39643
683290.476529,3111286.33697
683290.42814,3111286.2775
683290.379624,3111286.21809
683290.331143,3111286.15869
683290.282666,3111286.09923
683290.234144,3111286.03978
683290.185624,3111285.98025
683290.13708,3111285.92089
683290.088493,3111285.86141
683290.03996,3111285.80191
683289.991388,3111285.74245
683289.942708,3111285.68301
683289.894102,3111285.62353
683289.845451,3111285.56404
683289.796741,3111285.50456
683289.748065,3111285.44512
683289.699356,3111285.38562
683289.65066,3111285.32605
683289.601981,3111285.26651
683289.553194,3111285.20713
683289.504427,3111285.1476
683289.455696,3111285.08807
683289.406874,3111285.02855
683289.358088,3111284.969
683289.309275,3111284.90945
683289.260422,3111284.8499
683289.211623,3111284.79026
683289.162799,3111284.73077
683289.113905,3111284.67117
683289.064996,3111284.61159
683289.016138,3111284.552
683288.967203,3111284.49246
683288.918265,3111284.4328
683288.869306,3111284.37317
683288.820312,3111284.31355
683288.771306,3111284.25397
683288.722347,3111284.19435
683288.673356,3111284.13472
683288.624262,3111284.07507
683288.575142,3111284.01545
683288.526091,3111283.95576
683288.476973,3111283.89612
683288.427757,3111283.83645
683288.378694,3111283.77675
683288.329607,3111283.71702
683288.280469,3111283.65732
683288.231236,3111283.59773
683288.182035,3111283.53798
683288.132879,3111283.47819
683288.083705,3111283.41846
683288.034439,3111283.35871
683287.985206,3111283.29902
683287.935966,3111283.23924
683287.886753,3111283.17946
683287.83754,3111283.11965
683287.78823,3111283.05997
683287.738962,3111283.00015
683287.689723,3111282.94035
683287.640388,3111282.88065
683287.591075,3111282.82084
683287.541763,3111282.76104
683287.492462,3111282.70118
683287.44305,3111282.64142
683287.393659,3111282.58163
683287.344234,3111282.52186
683287.294801,3111282.46205
683287.245371,3111282.40221
683287.195883,3111282.34251
683287.146432,3111282.28268
683287.09695,3111282.22286
683287.04743,3111282.16305
683286.997846,3111282.10332
683286.948364,3111282.0435
683286.898802,3111281.98365
683286.849127,3111281.92389
683286.799493,3111281.86413
683286.749846,3111281.80435
683286.700154,3111281.74452
683286.650498,3111281.68468
683286.600737,3111281.62499
683286.550964,3111281.56519
683286.501311,3111281.50539
683286.451569,3111281.44552
683286.40172,3111281.38578
683286.351953,3111281.32599
683286.30215,3111281.26618
683286.252278,3111281.2064
683286.202394,3111281.14654
683286.152543,3111281.08671
683286.102675,3111281.02691
683286.002864,3111280.90728
683286.002864,3111280.90728
683285.952958,3111280.84745
683285.902992,3111280.78757
683285.853125,3111280.72772
683285.80316,3111280.6679
683285.753215,3111280.60804
683285.703288,3111280.54816
683285.653325,3111280.48832
683285.603385,3111280.42841
683285.553439,3111280.36849
683285.503459,3111280.30863
683285.453356,3111280.24879
683285.403493,3111280.18885
683285.353517,3111280.12888
